Cancer_type	Regulatory_element	Cell_or_tissue	Factor	GEO_Sample_ID_or_ENCODE_file_ID	GEO_Series_ID_or_ENCODE_experiment_ID	PMID	Title	SRA_run_ID	Input_GEO_Sample_ID	Input_SRA_run_ID	File_URL
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM595924	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066358	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM595924_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM595925	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066359	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM595925_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM595927	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066361	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM595927_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM595929	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066363	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM595929_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM595930	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066364	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM595930_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665805	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097551,SRR097552	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665805_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665806	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097553,SRR097554	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665806_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665807	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097555,SRR097556	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665807_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665808	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097557,SRR097558	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665808_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665827	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097597,SRR097598	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665827_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665828	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097599,SRR097600	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665828_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM665832	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097607,SRR097608	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM665832_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM701512	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171535,SRR171536	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM701512_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM701523	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171557,SRR171558	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM701523_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM701524	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171559	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM701524_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM701527	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171562	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM701527_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM701534	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171569	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM701534_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM723025	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR203449,SRR203450,SRR203451,SRR203452,SRR203453,SRR203454,SRR203455,SRR203456,SRR203457,SRR203458,SRR203459,SRR203460	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM723025_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	A549	DNase-seq	GSM736506	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231127	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/A549_GSM736506_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	A549	DNase-seq	GSM736580	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231203	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/A549_GSM736580_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	SAEC	DNase-seq	GSM736608	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231232	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/SAEC_GSM736608_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	SAEC	DNase-seq	GSM736617	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231242	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/SAEC_GSM736617_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774206	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327470,SRR327471,SRR327472	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774206_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774207	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327473,SRR327474,SRR327475	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774207_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774211	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327483,SRR327484,SRR327485	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774211_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774227	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327519,SRR327520	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774227_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774231	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327527,SRR327528	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774231_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM774237	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327540,SRR327541	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM774237_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817164	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352530,SRR352531,SRR352532,SRR352533,SRR352534,SRR352535,SRR352536	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817164_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817168	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352555,SRR352556,SRR352557,SRR352558,SRR352559,SRR352560,SRR352561,SRR352562,SRR352563	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817168_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817174	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352580,SRR352581,SRR352582	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817174_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817175	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352583,SRR352584	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817175_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817185	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352603,SRR352604,SRR352605	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817185_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	Fetal-lung-tissue	DNase-seq	GSM817186	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352606,SRR352607	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/Fetal-lung-tissue_GSM817186_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUAD	NDR	SAEC	DNase-seq	GSM849025	GSE26328	22955618	An expansive human regulatory lexicon encoded in transcription factor footprints	SRR390203	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUAD/SAEC_GSM849025_DNase-seq_LUAD.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Lung-tissue-embryo	DNase-seq	ENCFF175JRX,ENCFF720YBN,ENCFF092XJN,ENCFF231HIA	ENCSR582IPV	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Lung-tissue-embryo_ENCFF175JRX,ENCFF720YBN,ENCFF092XJN,ENCFF231HIA_DNase-seq_LUSC.bed.gz
LUSC	NDR	Lung-tissue-embryo	DNase-seq	ENCFF136PUE,ENCFF257IVL,ENCFF608NIH,ENCFF444MOT	ENCSR627NIF	22955616	An integrated encyclopedia of DNA elements in the human genome	NA	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Lung-tissue-embryo_ENCFF136PUE,ENCFF257IVL,ENCFF608NIH,ENCFF444MOT_DNase-seq_LUSC.bed.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM1027344	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR609614,SRR609615	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM1027344_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM1027345	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR609616,SRR609617	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM1027345_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM530656	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066168,SRR066169	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM530656_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM530662	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066186,SRR066187	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM530662_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595915	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066346,SRR066347,SRR066348	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595915_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595916	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066349,SRR066350	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595916_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595921	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066355	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595921_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595924	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066358	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595924_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595925	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066359	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595925_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595927	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066361	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595927_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595929	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066363	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595929_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM595930	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR066364	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM595930_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665805	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097551,SRR097552	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665805_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665806	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097553,SRR097554	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665806_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665807	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097555,SRR097556	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665807_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665808	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097557,SRR097558	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665808_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665827	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097597,SRR097598	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665827_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665828	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097599,SRR097600	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665828_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM665832	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR097607,SRR097608	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM665832_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM701512	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171535,SRR171536	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM701512_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM701523	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171557,SRR171558	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM701523_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM701524	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171559	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM701524_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM701527	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171562	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM701527_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM701534	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR171569	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM701534_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM723025	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR203449,SRR203450,SRR203451,SRR203452,SRR203453,SRR203454,SRR203455,SRR203456,SRR203457,SRR203458,SRR203459,SRR203460	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM723025_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	SAEC	DNase-seq	GSM736608	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231232	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/SAEC_GSM736608_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	SAEC	DNase-seq	GSM736617	GSE29692	22955617	The accessible chromatin landscape of the human genome	SRR231242	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/SAEC_GSM736617_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774206	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327470,SRR327471,SRR327472	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774206_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774207	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327473,SRR327474,SRR327475	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774207_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774211	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327483,SRR327484,SRR327485	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774211_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774227	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327519,SRR327520	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774227_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774231	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327527,SRR327528	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774231_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM774237	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR327540,SRR327541	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM774237_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM817164	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352530,SRR352531,SRR352532,SRR352533,SRR352534,SRR352535,SRR352536	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM817164_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM817168	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352555,SRR352556,SRR352557,SRR352558,SRR352559,SRR352560,SRR352561,SRR352562,SRR352563	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM817168_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM817174	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352580,SRR352581,SRR352582	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM817174_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
LUSC	NDR	Fetal-lung-tissue	DNase-seq	GSM817175	GSE18927	20944595	The NIH Roadmap Epigenomics Mapping Consortium	SRR352583,SRR352584	NA	NA	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Open_chromatin/LUSC/Fetal-lung-tissue_GSM817175_DNase-seq_LUSC.filt.nodup.srt.MACS2.narrowPeak.gz
