Cancer_type	Regulatory_element	Cell_or_tissue	Factor	GEO_Sample_ID_or_ENCODE_file_ID	GEO_Series_ID_or_ENCODE_experiment_ID	PMID	Title	SRA_run_ID	Input_GEO_Sample_ID	Input_SRA_run_ID	File_URL
COAD	enhancer	HCT116	H3K27ac	GSM945853	GSE31755	NA	NA	SRR504923	GSM945855	SRR504927,SRR504928	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM945853_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM1240111	GSE51176	24081332	The MLL3/MLL4 branches of the COMPASS family function as major histone H3K4 monomethylases at enhancers	SRR1002903	GSM1240117	SRR1002915,SRR1002916	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM1240111_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM1415875	GSE58638	25747664	The role of DNA methylation in directing the functional organization of the cancer epigenome	SRR1425173	GSM1415880	SRR1425178	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM1415875_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM1420154	GSE58638	25747664	The role of DNA methylation in directing the functional organization of the cancer epigenome	SRR1460698	GSM1415880	SRR1425178	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM1420154_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM1835985	GSE71514	27941798	ARID1A loss impairs enhancer-mediated gene regulation and drives colon cancer in mice	SRR2133611	GSM1835996	SRR2133622	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM1835985_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM1866700	GSE72622	26981421	Genome-wide analysis of KAP1, the 7SK snRNP complex, and RNA polymerase II	SRR2229180	GSM1866702	SRR2229188,SRR2229189,SRR2229190,SRR2229191	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM1866700_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM2058064	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157819	GSM2058099	SRR3157854	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM2058064_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM2711385	GSE101646	29089422	A cryptic Tudor domain links BRWD2/PHIP to COMPASS-mediated histone H3K4 methylation	SRR5850536	GSM2711398	SRR5850588,SRR5850589,SRR5850590,SRR5850591	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM2711385_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM2711389	GSE101646	29089422	A cryptic Tudor domain links BRWD2/PHIP to COMPASS-mediated histone H3K4 methylation	SRR5850552	GSM2711398	SRR5850588,SRR5850589,SRR5850590,SRR5850591	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM2711389_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM2712764	GSE101708	29240919	Genome-wide Dose-dependent Inhibition of Histone Deacetylases Reveals Their Roles in Enhancer Remodeling and Suppression of Oncogenic Super-enhancers	SRR5855073	GSM2712745	SRR5855054	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM2712764_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT116	H3K4me1	GSM945858	GSE31755	NA	NA	SRR504934	GSM945855	SRR504927,SRR504928	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT116_GSM945858_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HCT15	H3K27ac	GSM1890742	GSE73319	26752646	CCAT1 is an enhancer-templated RNA that predicts BET sensitivity in colorectal cancer	SRR2481809	GSM1890743	SRR2481810	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HCT15_GSM1890742_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HT29	H3K27ac	GSM1296643	GSE53602	NA	NA	SRR1057520	GSM1296642	SRR1057519	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HT29_GSM1296643_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HT29	H3K27ac	GSM1890734	GSE73319	26752646	CCAT1 is an enhancer-templated RNA that predicts BET sensitivity in colorectal cancer	SRR2481801	GSM1890735	SRR2481802	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HT29_GSM1890734_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HT29	H3K27ac	GSM2042874	GSE77039	27401066	Distinct gene regulatory programs define the inhibitory effects of liver X receptors and PPARG on cancer cell proliferation	SRR3110399	GSM2042894	SRR3110409	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HT29_GSM2042874_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	HT29	H3K27ac	GSM2042876	GSE77039	27401066	Distinct gene regulatory programs define the inhibitory effects of liver X receptors and PPARG on cancer cell proliferation	SRR3110400	GSM2042894	SRR3110409	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/HT29_GSM2042876_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	LoVo	H3K4me1	GSM1208810	GSE49402	23953112	Transcription factor binding in human cells occurs in dense clusters formed around cohesin anchor sites	SRR952605	GSM1208813	SRR952608	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/LoVo_GSM1208810_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	LS174T	H3K27ac	GSM1365900	GSE56897	24952462	The transcription factor GATA6 enables self-renewal of colon adenoma stem cells by repressing BMP gene expression	SRR1223426	GSM1197323	SRR944361	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/LS174T_GSM1365900_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	LS174T	H3K4me1	GSM1365902	GSE56897	24952462	The transcription factor GATA6 enables self-renewal of colon adenoma stem cells by repressing BMP gene expression	SRR1223428	GSM1197323	SRR944361	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/LS174T_GSM1365902_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	LS180	H3K27ac	GSM1890754	GSE73319	26752646	CCAT1 is an enhancer-templated RNA that predicts BET sensitivity in colorectal cancer	SRR2481821	GSM1890756	SRR2481823	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/LS180_GSM1890754_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	RKO	H3K27ac	GSM2532775	GSE96069	28576751	Targeting of super-enhancers and mutant BRAF can suppress growth of BRAF-mutant colon cancer cells via repression of MAPK signaling pathway	SRR5333005	GSM2532776	SRR5333006	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/RKO_GSM2532775_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW48	H3K27ac	GSM2532777	GSE96069	28576751	Targeting of super-enhancers and mutant BRAF can suppress growth of BRAF-mutant colon cancer cells via repression of MAPK signaling pathway	SRR5333007	GSM2532778	SRR5333008	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW48_GSM2532777_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW480	H3K27ac	GSM1890746	GSE73319	26752646	CCAT1 is an enhancer-templated RNA that predicts BET sensitivity in colorectal cancer	SRR2481813	GSM1890747	SRR2481814	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW480_GSM1890746_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW480	H3K27ac	GSM2058027	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157782	GSM2058100	SRR3157855	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW480_GSM2058027_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW480	H3K27ac	GSM2746537	GSE102796	30076409	RNAs interact with BRD4 to promote enhanced chromatin engagement and transcription activation	SRR5944057	GSM2746548	SRR5944081	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW480_GSM2746537_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW480	H3K4me1	GSM2058065	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157820	GSM2058100	SRR3157855	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW480_GSM2058065_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW480	H3K4me1	GSM2746535	GSE102796	30076409	RNAs interact with BRD4 to promote enhanced chromatin engagement and transcription activation	SRR5944053	GSM2746548	SRR5944081	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW480_GSM2746535_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	SW620	H3K27ac	GSM2532779	GSE96069	28576751	Targeting of super-enhancers and mutant BRAF can suppress growth of BRAF-mutant colon cancer cells via repression of MAPK signaling pathway	SRR5333009	GSM2532780	SRR5333010	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/SW620_GSM2532779_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1009	H3K27ac	GSM2058028	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157783	GSM2058101	SRR3157856	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1009_GSM2058028_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1009	H3K4me1	GSM2058066	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157821	GSM2058101	SRR3157856	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1009_GSM2058066_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1024	H3K27ac	GSM2058029	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157784	GSM2058102	SRR3157857	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1024_GSM2058029_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1024	H3K4me1	GSM2058067	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157822	GSM2058102	SRR3157857	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1024_GSM2058067_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1051	H3K27ac	GSM2058030	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157785	GSM2058103	SRR3157858	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1051_GSM2058030_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1058	H3K27ac	GSM2058031	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157786	GSM2058104	SRR3157859	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1058_GSM2058031_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1058	H3K4me1	GSM2058068	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157823	GSM2058104	SRR3157859	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1058_GSM2058068_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1074	H3K27ac	GSM2058032	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157787	GSM2058105	SRR3157860	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1074_GSM2058032_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1074	H3K4me1	GSM2058069	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157824	GSM2058105	SRR3157860	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1074_GSM2058069_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1106	H3K27ac	GSM2058033	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157788	GSM2058106	SRR3157861	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1106_GSM2058033_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V1106	H3K4me1	GSM2058070	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157825	GSM2058106	SRR3157861	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V1106_GSM2058070_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V206	H3K27ac	GSM2058034	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157789	GSM2058107	SRR3157862	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V206_GSM2058034_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V206	H3K4me1	GSM2058071	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157826	GSM2058107	SRR3157862	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V206_GSM2058071_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V389	H3K27ac	GSM2058035	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157790	GSM2058108	SRR3157863	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V389_GSM2058035_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V389	H3K4me1	GSM2058072	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157827	GSM2058108	SRR3157863	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V389_GSM2058072_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V400	H3K27ac	GSM883684	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424637	GSM883666	SRR424619	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V400_GSM883684_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V410	H3K27ac	GSM2058036	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157791	GSM2058109	SRR3157864	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V410_GSM2058036_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V410	H3K4me1	GSM2058073	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157828	GSM2058109	SRR3157864	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V410_GSM2058073_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V411	H3K27ac	GSM2058037	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157792	GSM2058110	SRR3157865	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V411_GSM2058037_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V411	H3K4me1	GSM2058074	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157829	GSM2058110	SRR3157865	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V411_GSM2058074_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V429	H3K27ac	GSM2058038	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157793	GSM2058111	SRR3157866	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V429_GSM2058038_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V429	H3K27ac	GSM883681	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424634	GSM883667	SRR424620	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V429_GSM883681_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V429	H3K4me1	GSM2058075	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157830	GSM2058111	SRR3157866	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V429_GSM2058075_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V429	H3K4me1	GSM883654	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424607	GSM883667	SRR424620	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V429_GSM883654_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V432	H3K4me1	GSM883655	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424608	GSM883668	SRR424621	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V432_GSM883655_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V456	H3K27ac	GSM2058040	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157795	GSM2058112	SRR3157867	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V456_GSM2058040_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V456	H3K4me1	GSM2058077	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157832	GSM2058112	SRR3157867	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V456_GSM2058077_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V457	H3K4me1	GSM883656	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424609	GSM883669	SRR424622	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V457_GSM883656_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V481	H3K27ac	GSM2058042	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157797	GSM2058113	SRR3157868	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V481_GSM2058042_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V481	H3K4me1	GSM2058079	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157834	GSM2058113	SRR3157868	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V481_GSM2058079_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V481	H3K4me1	GSM883657	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424610	GSM883670	SRR424623	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V481_GSM883657_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V5	H3K27ac	GSM2058043	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157798	GSM2058114	SRR3157869	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V5_GSM2058043_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V503	H3K27ac	GSM883682	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424635	GSM883671	SRR424624	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V503_GSM883682_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V503	H3K4me1	GSM2058080	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157835	GSM2058115	SRR3157870	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V503_GSM2058080_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V503	H3K4me1	GSM883658	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424611	GSM883671	SRR424624	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V503_GSM883658_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V576	H3K27ac	GSM2058044	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157799	GSM2058116	SRR3157871	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V576_GSM2058044_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V576	H3K4me1	GSM2058081	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157836	GSM2058116	SRR3157871	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V576_GSM2058081_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V703	H3K4me1	GSM883659	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424612	GSM883672	SRR424625	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V703_GSM883659_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V784	H3K27ac	GSM2058046	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157801	GSM2058117	SRR3157872	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V784_GSM2058046_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V784	H3K4me1	GSM2058082	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157837	GSM2058117	SRR3157872	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V784_GSM2058082_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V8	H3K4me1	GSM883660	GSE36401	22499810	Epigenomic enhancer profiling defines a signature of colon cancer	SRR424613	GSM883673	SRR424626	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V8_GSM883660_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V852	H3K27ac	GSM2058047	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157802	GSM2058118	SRR3157873	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V852_GSM2058047_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V852	H3K4me1	GSM2058084	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157839	GSM2058118	SRR3157873	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V852_GSM2058084_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V855	H3K27ac	GSM2058048	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157803	GSM2058119	SRR3157874	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V855_GSM2058048_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V855	H3K4me1	GSM2058085	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157840	GSM2058119	SRR3157874	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V855_GSM2058085_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V866	H3K27ac	GSM2058049	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157804	GSM2058120	SRR3157875	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V866_GSM2058049_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V866	H3K4me1	GSM2058086	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157841	GSM2058120	SRR3157875	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V866_GSM2058086_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V868	H3K4me1	GSM2058087	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157842	GSM2058121	SRR3157876	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V868_GSM2058087_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V940	H3K27ac	GSM2058050	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157805	GSM2058122	SRR3157877	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V940_GSM2058050_H3K27ac_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
COAD	enhancer	V940	H3K4me1	GSM2058088	GSE77737	28169291	Hotspots of aberrant enhancer activity punctuate the colorectal cancer epigenome	SRR3157843	GSM2058122	SRR3157877	https://github.com/rhielab/TENET.AnnotationHub_files/raw/main/Enhancer/COAD/V940_GSM2058088_H3K4me1_COAD.filt.nodup.srt.MACS2.narrowPeak.gz
